#,Customer/Vendor Code,Customer/Vendor Name,Export/Import,PD/CHA,BP Reference No.,Posting Date,Due Date,Document Date,Internal Number,Document Number,E/IR,ER/IR No,Membership Number,Previous Receipt No,Shipper Address,Tracking Number,Order Number,Pay to,NoP,Gross Comm. UOM,Gross Wt,U_NWeight,Net Comm. UOM,IEC No,PD Account,MAWB No,HAWB No,Shipment Type,Document Total,Document Currency,ExporterCode,ExporterName,CHA No,CHB Nm-PD,CHB Cd-PD,Item/Service Description,Row Total,AddSerChrg,Weight,Value,Commodity,NetWt,Total Tax,Rounding Diff. Amount,Taxable Amt,Control Account,CGST Amt @ 9%,SGST Amt @ 9%,IGST Amt @ 18%,SacCode,Irn Number,Receipt No,Cheque No
45241,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/04/2023,15/05/2023,15/04/2023,2864624,256529,ER No,5610,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9304113,R1-JE9010B,2,Kgs,6.04,,CARAT,AAQFN4016M,PD-0579,02344721342,0399,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,4191488.44,CUT AND POLISHED DIAMOND,85.110000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,09b4b075a6f4f1fbddd2c6b70343383b8d2e3cbd63ad1e55fb6396c19e17b0e7,250919,
45449,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,01/08/2023,31/08/2023,01/08/2023,3345431,309542,ER No,601,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2849413,R1-JE9010B,1,Kgs,0.75,,CARAT,AAQFN4016M,PD-0579,02346427835,IPS/K003764,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,296077.67,CUT AND POLISHED DIAMOND,9.760000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,70389da93f39736dda59f0a5ace3c592868b20ca90ec5ec94d8e883b574bc487,254541,
45565,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/08/2023,08/09/2023,09/08/2023,3370684,313198,ER No,3593,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3052000,R1-JE9010B,1,Kgs,0.55,,CARAT,AAQFN4016M,PD-0579,02346740072,4016,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,41821.42,CUT AND POLISHED DIAMOND,0.620000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,bf62e4186ea729dc82540e52fbd5abe4a9922ef2e25254e1b43aa064ab2020fb,254541,
45573,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,24/07/2023,23/08/2023,24/07/2023,3279105,305592,ER No,9616,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2669249,R1-JE9010B,3,Kgs,10.37,,CARAT,AAQFN4016M,PD-0579,12554762190,0157,NORMAL,1310,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1110,0,0,14026012.94,CUT AND POLISHED DIAMOND,269.220000 CARAT,199.8,0.2,1110,1040201014,99.9,99.9,0,996719,00242ceee7c53a408239e2b5f21e23deb7b29375e6b49fb9ce7e82c3c4ead8c4,254396,
45813,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,12/07/2023,11/08/2023,12/07/2023,3250499,299796,ER No,4530,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2393277,R1-JE9010B,1,Kgs,0.62,,CARAT,AAQFN4016M,PD-0579,02346255510,IPS/K003204,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,393478.75,CUT AND POLISHED DIAMOND,6.820000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,a293f3fd2097bca6b4a1836bc0e216eb23adb751c5f45f8ca8f08dd1c338ad41,253685,
45908,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/05/2023,10/06/2023,11/05/2023,2999603,269979,ER No,4737,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9927547,R1-JE9010B,1,Kgs,0.34,,"CARAT,CARAT",AAQFN4016M,PD-0579,17686482255,6724,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,103038.47,"LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,CUT AND POLISHED DIAMOND","6.000000 CARAT,CARAT",198,0,1100,1040201014,99,99,0,996719,33e1fb2c76438539d63e09cc711a980ff9a771472164b7edd73a3be745b9dbb6,252793,
45920,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,14/06/2023,14/07/2023,14/06/2023,3103584,285803,ER No,4930,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1742925,R1-JE9010B,2,Kgs,4.71,,CARAT,AAQFN4016M,PD-0579,02345892442,IPS/K002290,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,4617472.93,CUT AND POLISHED DIAMOND,87.880000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,1dcd937ec4e53f8bda9f59c839bc5c1f94caf475c6c8d59b21b1d7c7e6c47558,252795,
46101,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,24/07/2023,23/08/2023,24/07/2023,3279108,305595,ER No,9625,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2670319,R1-JE9010B,5,Kgs,14.76,,"CARAT,CARAT",AAQFN4016M,PD-0579,72471144312,99013760142,NORMAL,1593,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1350,0,0,19897001.29,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","1031.880000 CARAT,CARAT",243,0,1350,1040201014,121.5,121.5,0,996719,7cd95c886da51b7795c6b297fe94f68d8541c77fd82a3c98eb33567aebba230f,254396,
46156,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/08/2023,08/09/2023,09/08/2023,3370693,313207,ER No,3610,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3073908,R1-JE9010B,1,Kgs,0.7,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346740083,IPS/K004047,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,234289.99,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","41.680000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,ff61005f8fcdbdb529071fd8cdf1ebf2c243e6f70f02c399873d92c55cd88e84,,
46342,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,04/08/2023,03/09/2023,04/08/2023,3353701,311116,ER No,1862,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2957855,R1-JE9010B,1,Kgs,0.57,,CARAT,AAQFN4016M,PD-0579,02346739991,IPS/K003920,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,10306.18,CUT & POLISHED  PRECIOUS STONES EMERALD OVAL & PEAR,1.570000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,f22eb73385f8e08935a44e9a77162cbbaa390bc2fac2241a0d3a145f38d58582,254541,
46365,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/05/2023,08/06/2023,09/05/2023,2997102,268537,ER No,3425,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9881811,R1-JE9010B,1,Kgs,2.08,,CARAT,AAQFN4016M,PD-0579,02345064283,IPS/K001144,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,1696375.86,CUT AND POLISHED DIAMOND,39.320000 CARAT,198,0,1100,1040201014,99,99,0,996719,867c1e29c25b53a2c4ba9e86df355f6a93134a46fac343d3eb372fbfae718142,251687,
46385,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,05/06/2023,05/07/2023,05/06/2023,3087690,281817,ER No,1480,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1530823,R1-JE9010B,1,Kgs,0.91,,CARAT,AAQFN4016M,PD-0579,02345801954,2015,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1512399.25,CUT AND POLISHED DIAMOND,15.340000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,eaf6781c9f0eaabd621882a20ff215e8a71aa272b8bee50863a01bc81d85cc85,252795,
46641,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,14/07/2023,13/08/2023,14/07/2023,3255484,300943,ER No,5639,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2445968,R1-JE9010B,1,Kgs,0.53,,CARAT,AAQFN4016M,PD-0579,02346255554,3273,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1231275.82,CUT AND POLISHED DIAMOND,16.280000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,094d765d8108b6103bd1c0384798c52a56e9daeba5f65c6e9da02de91f328eed,254396,
46745,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,14/08/2023,13/09/2023,14/08/2023,3385055,315464,ER No,5718,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3185238,R1-JE9010B,4,Kgs,12.68,,CARAT,AAQFN4016M,PD-0579,12556025104,3699,NORMAL,1263,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1070,0,0,13204193.51,CUT AND POLISHED DIAMOND,283.660000 CARAT,192.6,0.4,1070,1040201014,96.3,96.3,0,996719,8a91934692c478eb13aa726535617a8fbc044810fb69e4b9cfce3bf4575f0587,,
46798,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,19/06/2023,19/07/2023,19/06/2023,3115673,288580,ER No,7222,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1841421,R1-JE9010B,4,Kgs,11.61,,CARAT,AAQFN4016M,PD-0579,72471136273,3934,NORMAL,1357,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1150,0,0,14826990.11,CUT AND POLISHED DIAMOND,388.000000 CARAT,207,0,1150,1040201014,103.5,103.5,0,996719,41a6f7bf011c76f91c7f904a8f78258cc12b6346357f5a88a45cd5d8f632a3e5,252795,
46891,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,18/08/2023,17/09/2023,18/08/2023,3396724,317481,IR No,304248,M5112,,"DE4011,""BANDRA KURLA COMPLEX, BANDRA EAST"",G,Mumbai-400051 Maharashtra India",,7375755,R1-JE9010B,1,Kgs,0.55,,CARAT,AAQFN4016M,PD-0579,12556337842,7888373,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,49571,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,2.550000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,2d3408b045cd1b0a1933e3dcee059324876f4ca3c0680e9227478439ee5c8eb9,,
47058,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,05/07/2023,04/08/2023,05/07/2023,3230806,296412,ER No,1576,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2236230,R1-JE9010B,1,Kgs,2.27,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346256700,IPS/K002980,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1494259.04,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","94.620000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,999c5519c1d8072d89d7a79e6f393eb43fa3aa7695fa4e75336f2733f4a357b6,253685,
47149,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,17/05/2023,16/06/2023,17/05/2023,3004811,272333,ER No,8978,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1074202,R1-JE9010B,1,Kgs,1.36,,CARAT,AAQFN4016M,PD-0579,16055929370,99013747942,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,939995.25,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,39.930000 CARAT,198,0,1100,1040201014,99,99,0,996719,c7315da9e192d7c2838e908861a88110dc9d6c51ffe438d26854215dea972c0f,252793,
