,NIVODA LLP,,01/04/2023  TO 30/09/2023,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Sr. No.,Out MAWB,Execution Date,HAWB #,PU Date,SHIPPER NAME,CONSIGNEE NAME,City,Dest. Site Country,Commodity, Customs Value $ USD,GRS WT,Air Frt Chrgs,Hawb Fees,Wt. Chg.,Val. Chg. ,CDC Charges,Handling charges,ACC Charges,EU /ETC CHANGES AIRLINE,Security Surcharges,Val Charges,Add Valuation,ASI Charges,Ser. Tax,Total Revenue INR
401,724 7211 6354,15/09/23,99013769878,15/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$280,612",17.99 KG,"3,400.00",,"30,600.00",8.00,,,500.00,900.00,200.00,500.00,"2,334.88",285.00,"6,971.02",45698.9
403,724 7211 6343,16/09/23,99013769946,16/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$138,444",12.09 KG,"4,600.00",,"17,250.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,151.63",285.00,"6,371.03",41765.66
404,176 8263 0203,18/09/23,99013770431,18/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$16,413",1.49 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,136.46,285.00,"1,349.90",8849.36
405,160 7101 0936,18/09/23,99013770421,18/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$5,563",0.65 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,46.60,285.00,799.13,5238.73
406,125 5604 2420,18/09/23,99013770321,18/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$157,852",10.76 KG,"4,600.00",,"15,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,313.89",285.00,"5,437.24",35644.13
407,724 7211 6520,18/09/23,99013770314,18/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$222,445",14.84 KG,"3,400.00",,"25,200.00",8.00,,,500.00,900.00,200.00,500.00,"1,850.59",285.00,"5,911.85",38755.44
408,724 7211 6520,18/09/23,99013770354,18/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$131,994",12.78 KG,"3,400.00",,"21,600.00",8.00,,,500.00,900.00,200.00,500.00,"1,098.37",285.00,"5,128.45",33619.82
409,160 7101 1021,20/09/23,99013770547,20/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$5,437",0.70 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,44.93,285.00,798.83,5236.76
410,160 7101 1124,21/09/23,99013770665,20/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Cut and Polished Diamonds,"$1,452",0.29 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,12.48,285.00,792.99,5198.47
411,125 5604 2431,20/09/23,99013770578,20/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$70,910",5.98 KG,"4,600.00",,"7,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,589.96,285.00,"3,956.93",25939.89
413,724 7211 6553,20/09/23,99013770549,20/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$112,652",6.54 KG,"3,400.00",,"10,800.00",8.00,,,500.00,900.00,200.00,500.00,937.78,285.00,"3,155.54",20686.32
414,176 8263 0225,21/09/23,99013770695,21/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$5,958",1.07 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,49.93,285.00,"1,334.33",8747.26
415,125 5604 2442,21/09/23,99013770715,21/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$106,497",9.99 KG,"4,600.00",,"13,500.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,886.19,285.00,"5,630.27",36909.46
416,176 8263 0236,22/09/23,99013770850,22/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$3,870",0.90 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,32.43,285.00,"1,196.18",7841.61
417,160 7101 1161,22/09/23,99013770886,22/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$18,570",1.27 KG,"2,900.00",,500.00,8.00,,,500.00,,200.00,500.00,154.68,285.00,908.58,5956.26
419,724 7211 6844,22/09/23,99013770888,22/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$340,689",22.88 KG,"3,400.00",,"39,600.00",8.00,,,500.00,900.00,200.00,500.00,"2,833.23",285.00,"8,680.72",56906.95
420,724 7211 6800,23/09/23,99013770885,23/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$156,777",14.08 KG,"4,600.00",,"20,250.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,303.93",285.00,"6,938.47",45485.4
421,176 8263 0494,02/10/23,99013771145,25/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$1,626",0.93 KG,"4,400.00",,,8.00,,,500.00,,200.00,500.00,13.53,285.00,"1,063.18",6969.71
422,160 7101 1253,25/09/23,99013771150,25/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$2,958",0.63 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,24.95,285.00,795.23,5213.18
423,125 5604 2593,26/09/23,99013771178,25/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$134,423",8.56 KG,"4,600.00",,"12,000.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,"1,117.66",285.00,"4,861.92",31872.58
424,724 7211 7010,25/09/23,99013771168,25/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$108,256",7.21 KG,"3,400.00",,"11,700.00",8.00,,,500.00,900.00,200.00,500.00,900.61,285.00,"3,310.85",21704.46
425,724 7211 7010,25/09/23,99013771209,25/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$262,731",13.49 KG,"3,400.00",,"22,500.00",8.00,,,500.00,900.00,200.00,500.00,"2,184.59",285.00,"5,485.97",35963.56
427,125 5604 2593,26/09/23,99013771390,26/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$107,620",7.12 KG,"4,600.00",,"9,750.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,894.79,285.00,"4,416.80",28954.59
428,125 5604 2593,26/09/23,99013771392,26/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$97,529",13.77 KG,"4,600.00",,"19,500.00",8.00,,"7,000.00",500.00,800.00,200.00,500.00,810.80,285.00,"6,156.68",40360.48
429,724 7211 7043,26/09/23,99013771401,26/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$134,888",9.49 KG,"3,400.00",,"15,300.00",8.00,,,500.00,900.00,200.00,500.00,"1,121.82",285.00,"3,998.67",26213.49
430,176 8263 0446,28/09/23,99013771713,27/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$4,038",0.99 KG,"4,400.00",,,8.00,,,500.00,720.00,200.00,500.00,33.26,285.00,"1,196.33",7842.59
431,160 7101 1441,27/09/23,99013771558,27/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$10,630",0.94 KG,"2,900.00",,,8.00,,,500.00,,200.00,500.00,88.15,285.00,806.61,5287.76
432,125 5604 2604,27/09/23,99013771647,27/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$126,936",8.29 KG,"4,600.00",,"11,250.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,055.29",285.00,"5,255.69",34453.98
433,724 7211 7124,27/09/23,99013771628,27/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$124,829",9.22 KG,"3,400.00",,"15,300.00",8.00,,,500.00,900.00,200.00,500.00,"1,037.83",285.00,"3,983.55",26114.38
434,125 5604 2615,28/09/23,99013771832,28/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$156,472",8.96 KG,"4,600.00",,"12,000.00",8.00,,"10,000.00",500.00,800.00,200.00,500.00,"1,301.44",285.00,"5,435.00",35629.44
435,724 7211 7323,28/09/23,99013771835,28/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$216,380",8.31 KG,"3,400.00",,"13,500.00",8.00,,,500.00,900.00,200.00,500.00,"1,799.56",285.00,"3,796.66",24889.22
436,176 8263 0461,30/09/23,99013772024,30/09/23,NIVODA LLP,NIVODA DMCC,DUBAI,UNITED ARAB EMIRATES,Lab Grown Diamonds,"$6,930",1.23 KG,"4,400.00",,750.00,8.00,,,500.00,720.00,200.00,500.00,57.31,285.00,"1,335.66",8755.97
437,160 7101 1566,30/09/23,99013772106,30/09/23,NIVODA LLP,NIVODA HK LIMITED,HONG KONG,HONG KONG,Lab Grown Diamonds,"$21,297",1.83 KG,"2,900.00",,"1,000.00",8.00,,,500.00,,200.00,500.00,176.91,285.00,"1,002.58",6572.49
438,724 7211 7404,30/09/23,99013772114,30/09/23,NIVODA LLP,NIVODA LIMITED,LONDON,UNITED KINGDOM,Lab Grown Diamonds,"$223,708",11.20 KG,"4,600.00",,"15,750.00",8.00,,"10,000.00",500.00,900.00,200.00,500.00,"1,858.01",285.00,"6,228.20",40829.21
440,724 7212 9142,30/09/23,99013772102,30/09/23,NIVODA LLP,NIVODA USA LLC,NEW YORK,UNITED STATES,Lab Grown Diamonds,"$229,418",11.62 KG,"3,400.00",,"19,800.00",8.00,,,500.00,900.00,200.00,500.00,"1,905.35",285.00,"4,949.70",32448.05
