#,Customer/Vendor Code,Customer/Vendor Name,Export/Import,PD/CHA,BP Reference No.,Posting Date,Due Date,Document Date,Internal Number,Document Number,E/IR,ER/IR No,Membership Number,Previous Receipt No,Shipper Address,Tracking Number,Order Number,Pay to,NoP,Gross Comm. UOM,Gross Wt,U_NWeight,Net Comm. UOM,IEC No,PD Account,MAWB No,HAWB No,Shipment Type,Document Total,Document Currency,ExporterCode,ExporterName,CHA No,CHB Nm-PD,CHB Cd-PD,Item/Service Description,Row Total,AddSerChrg,Weight,Value,Commodity,NetWt,Total Tax,Rounding Diff. Amount,Taxable Amt,Control Account,CGST Amt @ 9%,SGST Amt @ 9%,IGST Amt @ 18%,SacCode,Irn Number,Receipt No,Cheque No
185101,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/04/2022,11/05/2022,11/04/2022,877015,254750,ER No,4243,M5112,,"NA,BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9613559,R1-C04516,1,Kgs,0.86,,CARAT,AAQFN4016M,PD-0579,51405660970,0348,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,145492.64,LAB. GROWN CPD,5.960000 CARAT,198,0,1100,1040201014,99,99,0,996719,f5fe3b067bd931e55908a1ca6b6eb7e6a32f752649256086347ff2f3f6a34e5d,251291,
185132,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,13/01/2023,12/02/2023,13/01/2023,2266119,400675,ER No,5022,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6929319,R1-JE9010B,1,Kgs,0.63,,CARAT,AAQFN4016M,PD-0579,02343057136,7191,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,106423.79,CUT AND POLISHED DIAMOND,4.820000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,08a34899cdc731062ac19c3b162d3e12e2e98eba17dd815cd8259f10a09207e2,259269,
185183,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/11/2022,18/12/2022,18/11/2022,1859591,373591,ER No,7550,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5546787,R1-C04516,1,Kgs,0.97,,CARAT,AAQFN4016M,PD-0579,17652592374,2415,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,826149.99,LAB. GROWN CPD,20.980000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,7d536c5607761e54eaad3b27d6c92a6cc96857ffdd3d512260e26d12d7e9e035,257499,
185387,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,24/05/2022,23/06/2022,24/05/2022,931143,278080,ER No,10916,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1604147,R1-C04516,3,Kgs,7.39,,CARAT,AAQFN4016M,PD-0579,72424682254,99013674235,CONSIGNMENT,1912,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1620,0,0,18053001.7,CUT AND POLISHED DIAMOND,187.300000 CARAT,291.6,0.4,1620,1040201014,145.8,145.8,0,996719,841970c957ef2493da50b89bbdd35138e815215aeee4bcba80dd507ace26ed57,253065,
185474,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/09/2022,15/10/2022,15/09/2022,1408423,339962,ER No,6963,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,4188306,R1-C04516,1,Kgs,1.52,,CARAT,AAQFN4016M,PD-0579,02341789101,3660,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,2037442.75,CUT AND POLISHED DIAMOND,25.600000 CARAT,198,0,1100,1040201014,99,99,0,996719,2581a7bb2da53da68748491ffbd199729a5037d3526547cbe7257fb6606758ca,256015,
185550,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/08/2022,17/09/2022,18/08/2022,1231287,324740,ER No,7473,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3566181,R1-C04516,3,Kgs,7.15,,CARAT,AAQFN4016M,PD-0579,12596658214,3316,NORMAL,1487,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1260,0,0,8692000.59,CUT AND POLISHED DIAMOND,130.510000 CARAT,226.8,0.2,1260,1040201014,113.4,113.4,0,996719,de1a83468af2971d03ee79591fd262a27dae13da6bf4bd9569fcc633263db923,254873,
185936,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,12/04/2022,12/05/2022,12/04/2022,877991,255405,ER No,4713,M5112,,"NA,BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9626385,R1-C04516,1,Kgs,1.17,,CARAT,AAQFN4016M,PD-0579,02364536113,,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,1155449.03,CUT AND POLISHED DIAMOND,8.320000 CARAT,198,0,1100,1040201014,99,99,0,996719,0b3018555ec30c805efee6236e42bba3a4752f7b2a9b82e5828c6ecb42697673,251291,
186020,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,12/10/2022,11/11/2022,12/10/2022,1650663,355530,ER No,5320,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,4763920,R1-C04516,4,Kgs,8.4,,CARAT,AAQFN4016M,PD-0579,72426291366,5542,NORMAL,1487,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1260,0,0,9031001.72,CUT AND POLISHED DIAMOND,157.310000 CARAT,226.8,0.2,1260,1040201014,113.4,113.4,0,996719,6990a1add3404b456aff266a1962147b7e59224772e00fdac87a1967b5e19e5e,256637,
186079,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/12/2022,14/01/2023,15/12/2022,2037287,387993,ER No,7015,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6163658,R1-JE9010B,5,Kgs,11.44,,CARAT,AAQFN4016M,PD-0579,72426658310,8002,NORMAL,1263,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1070,0,0,13139000.92,LAB. GROWN CPD,237.220000 CARAT,192.6,0.4,1070,1040201014,96.3,96.3,0,996719,1278ac9937b9e7e1f8d42c2b40a7b163c0ff82b1d2c301e8d26170f2d97efeb0,258307,
186087,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/12/2022,05/01/2023,06/12/2022,1977799,382867,ER No,2452,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5956623,R1-JE9010B,1,Kgs,2.04,,CARAT,AAQFN4016M,PD-0579,16049532420,5986,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,2686999,CUT AND POLISHED DIAMOND,36.120000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,76f600df43ee59b8e93ea8b11f65198c6b4789ef7c3a31b82f2a59c21dba7e3c,258038,
186232,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,28/09/2022,28/10/2022,28/09/2022,1519879,347710,ER No,13629,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,4480093,R1-C04516,1,Kgs,0.8,,CARAT,AAQFN4016M,PD-0579,02341923232,IPS/K003982,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,1398324.94,CUT AND POLISHED DIAMOND,31.650000 CARAT,198,0,1100,1040201014,99,99,0,996719,d8f6f7272c827fe4a3c656cbe3ea0a321ca9f0f932a848d9bec13647f94af962,256807,
186261,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/05/2022,24/06/2022,25/05/2022,941207,278573,ER No,11097,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1612880,R1-C04516,1,Kgs,1.07,,CARAT,AAQFN4016M,PD-0579,02340114675,IPS/K001351,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,4177495.61,CUT AND POLISHED DIAMOND,17.950000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,223b9dbb044b12c5a9d92caec4f556bc3f7383d02e3cd31d4e6816f30111bce3,251949,
186315,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/11/2022,15/12/2022,15/11/2022,1831271,371041,ER No,5299,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5463623,R1-C04516,1,Kgs,1.88,,CARAT,AAQFN4016M,PD-0579,02342533901,5385,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,1982258.93,CUT AND POLISHED DIAMOND,17.410000 CARAT,198,0,1100,1040201014,99,99,0,996719,78b2c9d0e2b59dd6640f94cf064b491bacd0b53dd7f471754e061491e69fb659,257499,
186362,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/12/2022,05/01/2023,06/12/2022,1977863,382931,ER No,2585,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5958962,R1-JE9010B,1,Kgs,1.08,,CARAT,AAQFN4016M,PD-0579,02343058433,6152,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,238467.58,CUT AND POLISHED DIAMOND,6.950000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,3a8e509332317649eedbc300254c54d7bf625992c2143d6cfcc8a99650a3d634,258038,
186489,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,01/10/2022,31/10/2022,01/10/2022,1550439,349905,ER No,376,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,4555652,R1-C04516,1,Kgs,0.41,,CARAT,AAQFN4016M,PD-0579,16045540375,3266,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,157998.91,LAB. GROWN CPD,4.670000 CARAT,198,0,1100,1040201014,99,99,0,996719,5a71dcd2554edd82a5c5ae98332753fb8bad934a96687b2db66b3ac64f4c0486,256443,
186549,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/01/2023,02/02/2023,03/01/2023,2209287,395877,ER No,628,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6660632,R1-JE9010B,2,Kgs,4.12,,CARAT,AAQFN4016M,PD-0579,72426670280,99013720897,NORMAL,1168,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,990,0,0,10873992.2,LAB. GROWN CPD,154.440000 CARAT,178.2,-0.2,990,1040201014,89.1,89.1,0,996719,8982a7dfd04641aee220e075f87c5adcc996e8c00691880517ef9af07146931d,258615,
186594,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/03/2023,17/04/2023,18/03/2023,2708279,435497,ER No,7928,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,8565134,R1-JE9010B,1,Kgs,0.58,,CARAT,AAQFN4016M,PD-0579,02344299780,IPS/K009103,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,43496.77,CUT AND POLISHED DIAMOND,2.220000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,04e09145110f34bc2eee359cf2e6b0cf1e6091431a649ca7bcec75619bd198bd,250421,
186715,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/04/2022,11/05/2022,11/04/2022,876727,254494,ER No,4050,M5112,,"NA,BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9612152,R1-C04516,1,Kgs,1.63,,CARAT,AAQFN4016M,PD-0579,02364536091,IPS/K000337,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,2443267.53,CUT AND POLISHED DIAMOND,21.030000 CARAT,198,0,1100,1040201014,99,99,0,996719,eb53b508f1a5463b90cda78333a3f9f68cb765bf1b74cfeef225946ea21849af,251291,
186773,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,16/09/2022,16/10/2022,16/09/2022,1418071,341159,ER No,7998,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,4221488,R1-C04516,1,Kgs,0.55,,CARAT,AAQFN4016M,PD-0579,17658948713,99013699808,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,2805001.79,LAB. GROWN CPD,99.730000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,75d7f82dc01b4536b16dd88d171829020f5d1f84505f85c84a5512ac024d57b7,256015,
186959,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,17/11/2022,17/12/2022,17/11/2022,1850567,372901,ER No,6929,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5522289,R1-C04516,4,Kgs,9.4,,CARAT,AAQFN4016M,PD-0579,72426308402,99013712158,NORMAL,1487,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1260,0,0,9274997.88,CUT AND POLISHED DIAMOND,173.730000 CARAT,226.8,0.2,1260,1040201014,113.4,113.4,0,996719,7d48ebbcae4250d0274411c2c42313361bd75581d329107473d3aa439c145bb7,257499,
187088,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,30/03/2023,29/04/2023,30/03/2023,2789143,441883,ER No,13462,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,8901139,R1-JE9010B,2,Kgs,4.4,,CARAT,AAQFN4016M,PD-0579,02344438446,9426,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3132364.3,CUT AND POLISHED DIAMOND,58.050000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,d3c7b6031c500145f6ce5e8fa91b19d2df8b80cf0c02605b791ca8a74d8fa567,250421,
187363,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,21/12/2022,20/01/2023,21/12/2022,2073095,391051,ER No,9565,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6303047,R1-JE9010B,1,Kgs,0.37,,CARAT,AAQFN4016M,PD-0579,17657539786,99013719107,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,179231.16,LAB. GROWN CPD,4.580000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,e8a3f90f391433b83345fc6808aadb73383330ac34d00c0f20a2b176da4b9e33,258486,
187409,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,01/09/2022,01/10/2022,01/09/2022,1282503,332269,ER No,155,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3886564,R1-C04516,2,Kgs,3.65,,CARAT,AAQFN4016M,PD-0579,12551828114,99013696340,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3479004.35,CUT AND POLISHED DIAMOND,58.980000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,723b1147463d61d6ceaa7be937438a378ed3453e855585b8fb568d7db881e914,255445,
187565,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,26/12/2022,25/01/2023,26/12/2022,2126823,392786,ER No,11237,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6439375,R1-JE9010B,2,Kgs,4.06,,CARAT,AAQFN4016M,PD-0579,16049533271,99013719825,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3285997.82,CUT AND POLISHED DIAMOND,68.500000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,1de93f660357f2ec647efc1505500d638bcdb3356443fab095a035321da33f42,258486,
187765,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,07/04/2022,07/05/2022,07/04/2022,874375,253179,ER No,2797,M5112,,"NA,BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9527985,R1-C04516,1,Kgs,1.3,,CARAT,AAQFN4016M,PD-0579,02364535936,IPS/K000210,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,767381.31,CUT AND POLISHED DIAMOND,10.680000 CARAT,198,0,1100,1040201014,99,99,0,996719,c3bd46d618a2f3833d19e4446c980eee7cd9ab9fc15f0ee3daf38b64a6d58fef,251291,
187876,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,13/12/2022,12/01/2023,13/12/2022,2030343,386722,ER No,6022,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6111995,R1-JE9010B,1,Kgs,0.78,,CARAT,AAQFN4016M,PD-0579,02343058525,6366,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,51266.89,CUT AND POLISHED DIAMOND,1.140000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,078826df833a24afbac347ab48fe5e7e40e4dbcfa7419f708ae0fd9896f6a585,258307,
187958,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,05/07/2022,04/08/2022,05/07/2022,1079479,301411,ER No,1743,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2606430,R1-C04516,1,Kgs,2.42,,CARAT,AAQFN4016M,PD-0579,02340868881,2194,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,2928399.94,CUT AND POLISHED DIAMOND,36.180000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,9aadacf5964b18babe87422a2cee096ab8a8f5f1c5798e604b2b29453083581d,253941,
187969,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/07/2022,05/08/2022,06/07/2022,1088007,302151,ER No,2475,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2635209,R1-C04516,2,Kgs,4.99,,CARAT,AAQFN4016M,PD-0579,72424698564,99013684097,NORMAL,1487,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1260,0,0,9114005.99,CUT AND POLISHED DIAMOND,118.720000 CARAT,226.8,0.2,1260,1040201014,113.4,113.4,0,996719,11665387d15a6f7a3af8a99ab2873d93bdd824e6c585295863e2923d33bf63ac,253941,
187993,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/02/2023,24/03/2023,22/02/2023,2606455,422222,ER No,11437,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,7973620,R1-JE9010B,1,Kgs,0.58,,CARAT,AAQFN4016M,PD-0579,02343890766,IPS/K008404,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,35304.23,LAB. GROWN CPD,1.990000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,7943ad8cd70d329fe37eb933ffb27fde30c7534596d73342aeb380aa5133daee,260020,
188050,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,15/03/2023,14/04/2023,15/03/2023,2687175,433088,ER No,5953,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,8481483,R1-JE9010B,2,Kgs,4.1,,CARAT,AAQFN4016M,PD-0579,02344299732,IPS/K008984,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,4593252.96,CUT AND POLISHED DIAMOND,62.720000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,f3a0ef5f2c78b3d2ef27462524176db8a5963641f191ffdfd373ca0c5da1ca88,250421,
188190,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,07/12/2022,06/01/2023,07/12/2022,1980439,383261,ER No,2863,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,5958418,R1-JE9010B,3,Kgs,5.94,,CARAT,AAQFN4016M,PD-0579,72426657201,99013716015,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,6812001.57,CUT AND POLISHED DIAMOND,120.970000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,d94f6b96048edd141d4b1cb36c9c3eab7292552a1d8dd1d77dc043db31e35755,258038,
188268,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,23/06/2022,23/07/2022,18/06/2022,1004519,294489,IR No,275911,M5112,,"CC6055,BHARAT DIAMOND BOURSE , 6TH FLOOR BANDRA KURLA COMPLEX Cont , BANDRA EAST,,MUMBAI-400051 Maharashtra India",,9162367,R1-C04516,1,Kgs,0.2,,CARAT,AAQFN4016M,PD-0579,12595605602,7882236,RE-IMPORT,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,124540,LAB. GROWN CPD,1.710000 CARAT,198,0,1100,1040201014,99,99,0,996719,2bb18ade377d25bde93b732b0b793f33016c74bfc719c40828c4b6036682d209,253652,
188485,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/02/2023,27/03/2023,25/02/2023,2630951,423980,ER No,13111,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,8054205,R1-JE9010B,1,Kgs,1.41,,CARAT,AAQFN4016M,PD-0579,02343890825,IPS/K008512,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1306333.81,CUT AND POLISHED DIAMOND,17.750000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,7a0ce3b0591e937998deceaf153d29dc0b27b9c328e80d5c27c5060f3d49cce8,260020,
188486,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,19/07/2022,18/08/2022,19/07/2022,1108343,309234,ER No,8649,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2907038,R1-C04516,1,Kgs,1.2,,CARAT,AAQFN4016M,PD-0579,02340979842,IPS/K002456,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,2265390.08,CUT AND POLISHED DIAMOND,7.420000 CARAT,198,0,1100,1040201014,99,99,0,996719,2c0703e205d6401bd7e0fef0a41a57097f769fd2eb2a2dbeb1f4f7496bf4032d,254186,
188525,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,18/04/2022,18/05/2022,18/04/2022,881863,257829,ER No,6810,M5112,,"NA,BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9731406,R1-C04516,2,Kgs,3.68,,CARAT,AAQFN4016M,PD-0579,72421150065,99013665975,NORMAL,1392,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1180,0,0,5776004.34,CUT AND POLISHED DIAMOND,55.000000 CARAT,212.4,-0.4,1180,1040201014,106.2,106.2,0,996719,a58bd26ff160be33ac31d3c7647e77ac383e9deb47ac998509eeb8c91c82f17d,251173,
188548,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,04/03/2023,03/04/2023,04/03/2023,2636919,428243,ER No,1941,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,8243918,R1-JE9010B,1,Kgs,1.3,,CARAT,AAQFN4016M,PD-0579,02344149814,IPS/K008727,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,877386.78,CUT AND POLISHED DIAMOND,13.350000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,6adbc8890907caa561e2928e1ff34f0a94271b63cfd2d02be022a965d77c6e92,260393,
188653,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,12/12/2022,11/01/2023,12/12/2022,2026391,385725,ER No,5160,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6079255,R1-JE9010B,3,Kgs,6.83,,CARAT,AAQFN4016M,PD-0579,12551855580,99013717140,NORMAL,1027,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,870,0,0,8490006.8,CUT AND POLISHED DIAMOND,120.240000 CARAT,156.6,0.4,870,1040201014,78.3,78.3,0,996719,20900c6ff4296df93b945d476d08718ddac6e39739268afc18d5cf47b26885a2,258038,
